"Time","UnderlyingAtBuy","UnderlyingCurrent","UnderlyingChg","UnderlyingChgPct","position1PL","position1PLAmt","position1PLPct","position2PL","position2PLAmt","position2PLPct","PL"
"14:24:00",13713.5,14189.5,-476,"-3.47",,,,,,,"-25.00"
"14:25:00",13713.5,14199.3,-486,"-3.54",,,,,,,"-25.00"
"14:26:00",13713.5,14205.2,-492,"-3.59",,,,,,,"-25.00"
"14:27:00",13713.5,14203.8,-490,"-3.57",,,,,,,"-25.00"
"14:28:00",13713.5,14202.5,-489,"-3.57",,,,,,,"-25.00"
"14:29:00",13713.5,14195.9,-482,"-3.51",,,,,,,"-25.00"
"14:30:00",13713.5,14203.6,-490,"-3.57",,,,,,,"-25.00"
"14:31:00",13713.5,14221.4,-508,"-3.70",,,,,,,"-25.00"
"14:32:00",13713.5,14220,-507,"-3.70",,,,,,,"-25.00"
"14:33:00",13713.5,14224.3,-511,"-3.73",,,,,,,"-25.00"
"14:34:00",13713.5,14240.1,-527,"-3.84",,,,,,,"-25.00"
"14:35:00",13713.5,14253.9,-540,"-3.94",,,,,,,"-25.00"
"14:36:00",13713.5,14251.1,-538,"-3.92",,,,,,,"-25.00"
"14:37:00",13713.5,14237,-524,"-3.82",,,,,,,"-25.00"
"14:38:00",13713.5,14240.5,-527,"-3.84",,,,,,,"-25.00"
"14:39:00",13713.5,14251.2,-538,"-3.92",,,,,,,"-25.00"
"14:40:00",13713.5,14260.5,-547,"-3.99",,,,,,,"-25.00"
"14:41:00",13713.5,14276.3,-563,"-4.11",,,,,,,"-25.00"
"14:42:00",13713.5,14283.6,-570,"-4.16",,,,,,,"-25.00"
"14:43:00",13713.5,14274,-561,"-4.09",,,,,,,"-25.00"
"14:44:00",13713.5,14269.9,-556,"-4.05",,,,,,,"-25.00"
"14:45:00",13713.5,14283,-570,"-4.16",,,,,,,"-25.00"
"14:46:00",13713.5,14276.9,-563,"-4.11",,,,,,,"-25.00"
"14:47:00",13713.5,14281,-568,"-4.14",,,,,,,"-25.00"
"14:48:00",13713.5,14279.3,-566,"-4.13",,,,,,,"-25.00"
"14:49:00",13713.5,14269,-556,"-4.05",,,,,,,"-25.00"
"14:50:00",13713.5,14262.3,-549,"-4.00",,,,,,,"-25.00"
"14:51:00",13713.5,14261.8,-548,"-4.00",,,,,,,"-25.00"
"14:52:00",13713.5,14277.5,-564,"-4.11",,,,,,,"-25.00"
"14:53:00",13713.5,14267.9,-554,"-4.04",,,,,,,"-25.00"
"14:54:00",13713.5,14266.8,-553,"-4.03",,,,,,,"-25.00"
"14:55:00",13713.5,14264.4,-551,"-4.02",,,,,,,"-25.00"
"14:56:00",13713.5,14259.4,-546,"-3.98",,,,,,,"-25.00"
"14:57:00",13713.5,14235.6,-522,"-3.81",,,,,,,"-25.00"
"14:58:00",13713.5,14250.5,-537,"-3.92",,,,,,,"-25.00"
"14:59:00",13713.5,14251.3,-538,"-3.92",,,,,,,"-25.00"
"15:00:00",13713.5,14270.5,-557,"-4.06",,,,,,,"-25.00"
