"Time","UnderlyingAtBuy","UnderlyingCurrent","UnderlyingChg","UnderlyingChgPct","position1PL","position1PLAmt","position1PLPct","position2PL","position2PLAmt","position2PLPct","PL"
"14:32:00",14870.2,14662.8,208,"1.40",,,,,,,"-1367.50"
"14:33:00",14870.2,14653.3,217,"1.46",,,,,,,"-1367.50"
"14:34:00",14870.2,14645.9,225,"1.51",,,,,,,"-1367.50"
"14:35:00",14870.2,14643.4,227,"1.53",,,,,,,"-1367.50"
"14:36:00",14870.2,14654.4,216,"1.45",,,,,,,"-1367.50"
"14:37:00",14870.2,14652.2,218,"1.47",,,,,,,"-1367.50"
"14:38:00",14870.2,14659.9,211,"1.42",,,,,,,"-1367.50"
"14:39:00",14870.2,14660,210,"1.41",,,,,,,"-1367.50"
"14:40:00",14870.2,14664.4,206,"1.39",,,,,,,"-1367.50"
"14:41:00",14870.2,14660.8,210,"1.41",,,,,,,"-1367.50"
"14:42:00",14870.2,14667.9,203,"1.37",,,,,,,"-1367.50"
"14:43:00",14870.2,14670.1,200,"1.34",,,,,,,"-1367.50"
"14:44:00",14870.2,14668.7,202,"1.36",,,,,,,"-1367.50"
"14:45:00",14870.2,14668.9,202,"1.36",,,,,,,"-1367.50"
"14:46:00",14870.2,14668.7,202,"1.36",,,,,,,"-1367.50"
"14:47:00",14870.2,14677.8,193,"1.30",,,,,,,"-1367.50"
"14:48:00",14870.2,14680.9,190,"1.28",,,,,,,"-1367.50"
"14:49:00",14870.2,14679.5,191,"1.28",,,,,,,"-1367.50"
"14:50:00",14870.2,14684.4,186,"1.25",,,,,,,"-1367.50"
"14:51:00",14870.2,14676.9,194,"1.30",,,,,,,"-1367.50"
"14:52:00",14870.2,14679.8,191,"1.28",,,,,,,"-1367.50"
"14:53:00",14870.2,14665.3,205,"1.38",,,,,,,"-1367.50"
"14:54:00",14870.2,14669,201,"1.35",,,,,,,"-1367.50"
"14:55:00",14870.2,14673.5,197,"1.32",,,,,,,"-1367.50"
"14:56:00",14870.2,14675,195,"1.31",,,,,,,"-1367.50"
"14:57:00",14870.2,14661.5,209,"1.41",,,,,,,"-1367.50"
"14:58:00",14870.2,14651.3,219,"1.47",,,,,,,"-1367.50"
"14:59:00",14870.2,14662.9,208,"1.40",,,,,,,"-1367.50"
"15:00:00",14870.2,14655.4,215,"1.45",,,,,,,"-1367.50"
