"Time","UnderlyingAtBuy","UnderlyingCurrent","UnderlyingChange","UnderlyingChgPct","CallPL","CallPLAmount","CallPLPercentage","PutPL","PutPLAmount","PutPLPercentage","PL"
"13:32:00",13713.5,14134.1,-420.60000000000036,"-3.07","-151.60","-7580.00","-170.05","76.35","3817.50","80.37","-3762.50"
"13:33:00",13713.5,14146.2,-432.7000000000007,"-3.16","-156.40","-7820.00","-175.43","76.80","3840.00","80.84","-3980.00"
"13:34:00",13713.5,14145.1,-431.60000000000036,"-3.15","-156.85","-7842.50","-175.94","76.55","3827.50","80.58","-4015.00"
"13:35:00",13713.5,14141.4,-427.89999999999964,"-3.12","-152.95","-7647.50","-171.56","75.95","3797.50","79.95","-3850.00"
"13:36:00",13713.5,14129,-415.5,"-3.03","-144.85","-7242.50","-162.48","75.65","3782.50","79.63","-3460.00"
"13:37:00",13713.5,14135.7,-422.2000000000007,"-3.08","-150.85","-7542.50","-169.21","76.15","3807.50","80.16","-3735.00"
"13:38:00",13713.5,14142.1,-428.60000000000036,"-3.13","-153.80","-7690.00","-172.52","76.50","3825.00","80.53","-3865.00"
"13:39:00",13713.5,14136.3,-422.7999999999993,"-3.08","-149.35","-7467.50","-167.53","76.90","3845.00","80.95","-3622.50"
"13:40:00",13713.5,14141,-427.5,"-3.12","-150.80","-7540.00","-169.15","76.80","3840.00","80.84","-3700.00"
"13:41:00",13713.5,14170.3,-456.7999999999993,"-3.33","-168.85","-8442.50","-189.40","79.45","3972.50","83.63","-4470.00"
"13:42:00",13713.5,14176.5,-463,"-3.38","-173.10","-8655.00","-194.17","80.35","4017.50","84.58","-4637.50"
"13:43:00",13713.5,14187.5,-474,"-3.46","-178.90","-8945.00","-200.67","80.60","4030.00","84.84","-4915.00"
"13:44:00",13713.5,14195,-481.5,"-3.51","-183.80","-9190.00","-206.17","81.35","4067.50","85.63","-5122.50"
"13:45:00",13713.5,14186.7,-473.2000000000007,"-3.45","-181.85","-9092.50","-203.98","80.80","4040.00","85.05","-5052.50"
"13:46:00",13713.5,14189.5,-476,"-3.47","-183.30","-9165.00","-205.61","80.20","4010.00","84.42","-5155.00"
"13:47:00",13713.5,14183.3,-469.7999999999993,"-3.43","-181.85","-9092.50","-203.98","79.90","3995.00","84.11","-5097.50"
"13:48:00",13713.5,14204.1,-490.60000000000036,"-3.58","-193.50","-9675.00","-217.05","80.05","4002.50","84.26","-5672.50"
"13:49:00",13713.5,14212.5,-499,"-3.64","-203.65","-10182.50","-228.44","80.65","4032.50","84.89","-6150.00"
"13:50:00",13713.5,14206,-492.5,"-3.59","-195.85","-9792.50","-219.69","80.90","4045.00","85.16","-5747.50"
"13:51:00",13713.5,14192.7,-479.2000000000007,"-3.49","-187.40","-9370.00","-210.21","80.30","4015.00","84.53","-5355.00"
"13:52:00",13713.5,14203.6,-490.10000000000036,"-3.57","-195.45","-9772.50","-219.24","80.80","4040.00","85.05","-5732.50"
"13:53:00",13713.5,14198.1,-484.60000000000036,"-3.53","-190.85","-9542.50","-214.08","81.25","4062.50","85.53","-5480.00"
"13:54:00",13713.5,14186.9,-473.39999999999964,"-3.45","-181.60","-9080.00","-203.70","80.90","4045.00","85.16","-5035.00"
"13:55:00",13713.5,14182.8,-469.2999999999993,"-3.42","-178.85","-8942.50","-200.62","80.20","4010.00","84.42","-4932.50"
"13:56:00",13713.5,14165.8,-452.2999999999993,"-3.30","-167.00","-8350.00","-187.32","80.10","4005.00","84.32","-4345.00"
"13:57:00",13713.5,14163.2,-449.7000000000007,"-3.28","-166.60","-8330.00","-186.88","80.20","4010.00","84.42","-4320.00"
"13:58:00",13713.5,14132.6,-419.10000000000036,"-3.06","-145.55","-7277.50","-163.26","78.90","3945.00","83.05","-3332.50"
"13:59:00",13713.5,14162.9,-449.39999999999964,"-3.28","-162.45","-8122.50","-182.22","80.70","4035.00","84.95","-4087.50"
"14:00:00",13713.5,14158.5,-445,"-3.24","-161.40","-8070.00","-181.04","80.20","4010.00","84.42","-4060.00"
"14:01:00",13713.5,14159.8,-446.2999999999993,"-3.25","-161.85","-8092.50","-181.55","80.35","4017.50","84.58","-4075.00"
"14:02:00",13713.5,14185.3,-471.7999999999993,"-3.44","-176.10","-8805.00","-197.53","81.00","4050.00","85.26","-4755.00"
"14:03:00",13713.5,14174.5,-461,"-3.36","-170.30","-8515.00","-191.03","80.70","4035.00","84.95","-4480.00"
"14:04:00",13713.5,14173.9,-460.39999999999964,"-3.36","-170.45","-8522.50","-191.19","80.60","4030.00","84.84","-4492.50"
"14:05:00",13713.5,14166,-452.5,"-3.30","-161.35","-8067.50","-180.99","79.75","3987.50","83.95","-4080.00"
"14:06:00",13713.5,14128.8,-415.2999999999993,"-3.03","-139.30","-6965.00","-156.25","78.15","3907.50","82.26","-3057.50"
"14:07:00",13713.5,14131,-417.5,"-3.04","-139.50","-6975.00","-156.48","78.15","3907.50","82.26","-3067.50"
"14:08:00",13713.5,14125.2,-411.7000000000007,"-3.00","-141.95","-7097.50","-159.23","77.80","3890.00","81.89","-3207.50"
"14:09:00",13713.5,14128,-414.5,"-3.02","-130.90","-6545.00","-146.83","78.35","3917.50","82.47","-2627.50"
"14:10:00",13713.5,14150.5,-437,"-3.19","-143.85","-7192.50","-161.36","80.75","4037.50","85.00","-3155.00"
"14:11:00",13713.5,14132.9,-419.39999999999964,"-3.06","-140.75","-7037.50","-157.88","79.55","3977.50","83.74","-3060.00"
"14:12:00",13713.5,14139.1,-425.60000000000036,"-3.10","-145.15","-7257.50","-162.82","79.20","3960.00","83.37","-3297.50"
"14:13:00",13713.5,14147.6,-434.10000000000036,"-3.17","-151.70","-7585.00","-170.16","80.20","4010.00","84.42","-3575.00"
"14:14:00",13713.5,14144.4,-430.89999999999964,"-3.14","-149.30","-7465.00","-167.47","80.05","4002.50","84.26","-3462.50"
"14:15:00",13713.5,14144,-430.5,"-3.14","-148.45","-7422.50","-166.52","80.05","4002.50","84.26","-3420.00"
"14:16:00",13713.5,14120.2,-406.7000000000007,"-2.97","-131.85","-6592.50","-147.90","79.20","3960.00","83.37","-2632.50"
"14:17:00",13713.5,14138.6,-425.10000000000036,"-3.10","-143.30","-7165.00","-160.74","79.80","3990.00","84.00","-3175.00"
"14:18:00",13713.5,14176.9,-463.39999999999964,"-3.38","-165.80","-8290.00","-185.98","81.05","4052.50","85.32","-4237.50"
"14:19:00",13713.5,14166,-452.5,"-3.30","-165.85","-8292.50","-186.03","80.65","4032.50","84.89","-4260.00"
"14:20:00",13713.5,14172,-458.5,"-3.34","-163.90","-8195.00","-183.85","81.00","4050.00","85.26","-4145.00"
"14:21:00",13713.5,14173.5,-460,"-3.35","-167.85","-8392.50","-188.28","80.85","4042.50","85.11","-4350.00"
"14:22:00",13713.5,14187.9,-474.39999999999964,"-3.46","-174.25","-8712.50","-195.46","81.20","4060.00","85.47","-4652.50"
"14:23:00",13713.5,14184.9,-471.39999999999964,"-3.44","-171.70","-8585.00","-192.60","81.10","4055.00","85.37","-4530.00"
"14:24:00",13713.5,14189.5,-476,"-3.47","-174.80","-8740.00","-196.07","81.25","4062.50","85.53","-4677.50"
"14:25:00",13713.5,14199.3,-485.7999999999993,"-3.54","-180.15","-9007.50","-202.08","81.95","4097.50","86.26","-4910.00"
"14:26:00",13713.5,14205.2,-491.7000000000007,"-3.59","-184.10","-9205.00","-206.51","81.70","4085.00","86.00","-5120.00"
"14:27:00",13713.5,14203.8,-490.2999999999993,"-3.58","-186.35","-9317.50","-209.03","82.15","4107.50","86.47","-5210.00"
"14:28:00",13713.5,14202.5,-489,"-3.57","-181.70","-9085.00","-203.81","82.20","4110.00","86.53","-4975.00"
"14:29:00",13713.5,14195.9,-482.39999999999964,"-3.52","-179.00","-8950.00","-200.79","81.55","4077.50","85.84","-4872.50"
"14:30:00",13713.5,14203.6,-490.10000000000036,"-3.57","-184.05","-9202.50","-206.45","82.15","4107.50","86.47","-5095.00"
"14:31:00",13713.5,14221.4,-507.89999999999964,"-3.70","-197.05","-9852.50","-221.03","83.40","4170.00","87.79","-5682.50"
"14:32:00",13713.5,14220,-506.5,"-3.69","-198.85","-9942.50","-223.05","83.30","4165.00","87.68","-5777.50"
"14:33:00",13713.5,14224.3,-510.7999999999993,"-3.72","-199.05","-9952.50","-223.28","83.60","4180.00","88.00","-5772.50"
"14:34:00",13713.5,14240.1,-526.6000000000004,"-3.84","-210.85","-10542.50","-236.51","84.50","4225.00","88.95","-6317.50"
"14:35:00",13713.5,14253.9,-540.3999999999996,"-3.94","-224.85","-11242.50","-252.22","84.60","4230.00","89.05","-7012.50"
"14:36:00",13713.5,14251.1,-537.6000000000004,"-3.92","-220.85","-11042.50","-247.73","84.55","4227.50","89.00","-6815.00"
"14:37:00",13713.5,14237,-523.5,"-3.82","-211.10","-10555.00","-236.79","84.55","4227.50","89.00","-6327.50"
"14:38:00",13713.5,14240.5,-527,"-3.84","-214.85","-10742.50","-241.00","84.80","4240.00","89.26","-6502.50"
"14:39:00",13713.5,14251.2,-537.7000000000007,"-3.92","-222.65","-11132.50","-249.75","84.95","4247.50","89.42","-6885.00"
"14:40:00",13713.5,14260.5,-547,"-3.99","-233.90","-11695.00","-262.37","86.00","4300.00","90.53","-7395.00"
"14:41:00",13713.5,14276.3,-562.7999999999993,"-4.10","-245.40","-12270.00","-275.27","86.60","4330.00","91.16","-7940.00"
"14:42:00",13713.5,14283.6,-570.1000000000004,"-4.16","-249.80","-12490.00","-280.20","87.25","4362.50","91.84","-8127.50"
"14:43:00",13713.5,14274,-560.5,"-4.09","-243.75","-12187.50","-273.42","86.75","4337.50","91.32","-7850.00"
"14:44:00",13713.5,14269.9,-556.3999999999996,"-4.06","-234.80","-11740.00","-263.38","86.75","4337.50","91.32","-7402.50"
"14:45:00",13713.5,14283,-569.5,"-4.15","-245.60","-12280.00","-275.49","86.85","4342.50","91.42","-7937.50"
"14:46:00",13713.5,14276.9,-563.3999999999996,"-4.11","-244.65","-12232.50","-274.43","86.90","4345.00","91.47","-7887.50"
"14:47:00",13713.5,14281,-567.5,"-4.14","-253.80","-12690.00","-284.69","87.25","4362.50","91.84","-8327.50"
"14:48:00",13713.5,14279.3,-565.7999999999993,"-4.13","-248.45","-12422.50","-278.69","87.35","4367.50","91.95","-8055.00"
"14:49:00",13713.5,14269,-555.5,"-4.05","-238.15","-11907.50","-267.13","86.95","4347.50","91.53","-7560.00"
"14:50:00",13713.5,14262.3,-548.7999999999993,"-4.00","-235.65","-11782.50","-264.33","86.90","4345.00","91.47","-7437.50"
"14:51:00",13713.5,14261.8,-548.2999999999993,"-4.00","-234.85","-11742.50","-263.43","86.75","4337.50","91.32","-7405.00"
"14:52:00",13713.5,14277.5,-564,"-4.11","-242.30","-12115.00","-271.79","87.15","4357.50","91.74","-7757.50"
"14:53:00",13713.5,14267.9,-554.3999999999996,"-4.04","-236.40","-11820.00","-265.17","87.00","4350.00","91.58","-7470.00"
"14:54:00",13713.5,14266.8,-553.2999999999993,"-4.03","-232.90","-11645.00","-261.25","86.65","4332.50","91.21","-7312.50"
"14:55:00",13713.5,14264.4,-550.8999999999996,"-4.02","-232.20","-11610.00","-260.46","87.05","4352.50","91.63","-7257.50"
"14:56:00",13713.5,14259.4,-545.8999999999996,"-3.98","-220.35","-11017.50","-247.17","86.55","4327.50","91.11","-6690.00"
"14:57:00",13713.5,14235.6,-522.1000000000004,"-3.81","-209.10","-10455.00","-234.55","85.70","4285.00","90.21","-6170.00"
"14:58:00",13713.5,14250.5,-537,"-3.92","-220.65","-11032.50","-247.50","85.65","4282.50","90.16","-6750.00"
"14:59:00",13713.5,14251.3,-537.7999999999993,"-3.92","-218.65","-10932.50","-245.26","85.45","4272.50","89.95","-6660.00"
"15:00:00",13713.5,14270.5,-557,"-4.06","-235.80","-11790.00","-264.50","86.55","4327.50","91.11","-7462.50"
